,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
53,224.40799536705018,23.93551056323322,8.059792089462281,0.43033574267923386,50,100,"{'C': 50, 'gamma': 100}",0.9119311193111931,0.9175891758917589,0.921998031496063,0.921013779527559,0.9151082677165354,0.9175278023816553,0.0037233492157181455,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
54,17.74796681404114,0.5079127458003665,1.9252959728240966,0.027316580238985054,100,0.001,"{'C': 100, 'gamma': 0.001}",0.8492004920049201,0.8585485854858549,0.8521161417322834,0.8533464566929134,0.8580216535433071,0.8542466292687727,0.0035658094944108257,57,0.8697176600848865,0.8782063111275143,0.8759995079345553,0.875138393406323,0.8776602288104318,0.8753444202727423,0.0030227605123082065
55,16.94520797729492,0.5350468716109882,1.2516849040985107,0.03943369995679016,100,0.01,"{'C': 100, 'gamma': 0.01}",0.8920049200492005,0.8917589175891759,0.8922244094488189,0.8941929133858267,0.8919783464566929,0.892431847259128,0.0008927387711903867,50,0.9585409362120932,0.9584179122839392,0.9578668962972076,0.9587280108254398,0.9588510271866159,0.9584809565610591,0.00034135911427873714
56,41.69394407272339,0.5628245414747396,1.7324281692504884,0.03593051917286176,100,0.05,"{'C': 100, 'gamma': 0.05}",0.9089790897908979,0.9156211562115621,0.9111712598425197,0.9202755905511811,0.9124015748031497,0.9136895974805629,0.003931791031235844,49,0.9974164975087655,0.9966168419757643,0.9972936400541272,0.9974166564153032,0.9974166564153032,0.9972320584738528,0.00031127293108279444
57,63.511852169036864,2.412005792136587,2.7467575073242188,0.15614219139791982,100,0.1,"{'C': 100, 'gamma': 0.1}",0.9126691266912669,0.9180811808118081,0.9212598425196851,0.9264271653543307,0.9158464566929134,0.918856411770495,0.004712424803066187,7,0.999876976071846,0.9995694162514609,0.999753967277648,0.9996309509164719,0.9998769836388239,0.9997416588312502,0.00012545820474332327
58,93.35298290252686,1.1929974720593524,4.859693574905395,0.2577027891262319,100,0.5,"{'C': 100, 'gamma': 0.5}",0.9126691266912669,0.9202952029520295,0.921013779527559,0.921505905511811,0.9165846456692913,0.9184135419742151,0.0033529456464124964,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
59,214.2682789325714,21.503034451583506,7.56093955039978,0.5904903767850815,100,10,"{'C': 100, 'gamma': 10}",0.9119311193111931,0.9175891758917589,0.921998031496063,0.921013779527559,0.9151082677165354,0.9175278023816553,0.0037233492157181455,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
60,216.3365761756897,14.540576784147365,7.7777563571929935,0.39260705375821897,100,30,"{'C': 100, 'gamma': 30}",0.9119311193111931,0.9175891758917589,0.921998031496063,0.921013779527559,0.9151082677165354,0.9175278023816553,0.0037233492157181455,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
61,210.31373043060302,19.004017187895727,7.741737651824951,0.16816825882503453,100,50,"{'C': 100, 'gamma': 50}",0.9119311193111931,0.9175891758917589,0.921998031496063,0.921013779527559,0.9151082677165354,0.9175278023816553,0.0037233492157181455,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
62,211.4669602870941,19.14012300288563,7.701074647903442,0.13049963297970174,100,100,"{'C': 100, 'gamma': 100}",0.9119311193111931,0.9175891758917589,0.921998031496063,0.921013779527559,0.9151082677165354,0.9175278023816553,0.0037233492157181455,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
